"mu_chain","step_rad"
"mu_chain.epoch_trial1",4.6104731472185
"mu_chain.epoch_trial1",4.61736540262906
"mu_chain.epoch_trial1",4.61427813001714
"mu_chain.epoch_trial1",4.60103681613331
"mu_chain.epoch_trial1",4.62207530914482
"mu_chain.epoch_trial1",4.60059467869354
"mu_chain.epoch_trial1",4.6241635672409
"mu_chain.epoch_trial1",4.62493031358706
"mu_chain.epoch_trial1",4.61694436473632
"mu_chain.epoch_trial1",4.60599823913509
"mu_chain.epoch_trial1",4.62598389885444
"mu_chain.epoch_trial1",4.59756942929491
"mu_chain.epoch_trial1",4.59073444983908
"mu_chain.epoch_trial1",4.60696219091028
"mu_chain.epoch_trial1",4.59363991558755
"mu_chain.epoch_trial1",4.58670606848766
"mu_chain.epoch_trial1",4.60077478338554
"mu_chain.epoch_trial1",4.59001642312201
"mu_chain.epoch_trial1",4.56671143088562
"mu_chain.epoch_trial1",4.57725699081524
"mu_chain.epoch_trial1",4.56676716450182
"mu_chain.epoch_trial1",4.55003946269025
"mu_chain.epoch_trial1",4.5527631056483
"mu_chain.epoch_trial1",4.56618055599856
"mu_chain.epoch_trial1",4.56230560877538
"mu_chain.epoch_trial1",4.55883189868943
"mu_chain.epoch_trial1",4.56149109016685
"mu_chain.epoch_trial1",4.58022952844118
"mu_chain.epoch_trial1",4.58563653736729
"mu_chain.epoch_trial1",4.56742238050087
"mu_chain.epoch_trial1",4.57676151822263
"mu_chain.epoch_trial1",4.59427982285029
"mu_chain.epoch_trial1",4.56601076435289
"mu_chain.epoch_trial1",4.5427045617867
"mu_chain.epoch_trial1",4.5760330934058
"mu_chain.epoch_trial1",4.56502572524647
"mu_chain.epoch_trial1",4.53488084498571
"mu_chain.epoch_trial1",4.56619536553322
"mu_chain.epoch_trial1",4.5588873790699
"mu_chain.epoch_trial1",4.58315976176239
"mu_chain.epoch_trial1",4.57491048082726
"mu_chain.epoch_trial1",4.58328906232226
"mu_chain.epoch_trial1",4.57531523317674
"mu_chain.epoch_trial1",4.57593107301816
"mu_chain.epoch_trial1",4.57355440238321
"mu_chain.epoch_trial1",4.58085619147357
"mu_chain.epoch_trial1",4.56712518188594
"mu_chain.epoch_trial1",4.54957650855783
"mu_chain.epoch_trial1",4.5442525183216
"mu_chain.epoch_trial1",4.57311360676149
"mu_chain.epoch_trial1",4.54791431983687
"mu_chain.epoch_trial1",4.57485920936165
"mu_chain.epoch_trial1",4.56983120643882
"mu_chain.epoch_trial1",4.57276921735724
"mu_chain.epoch_trial1",4.54897344617601
"mu_chain.epoch_trial1",4.57656441037178
"mu_chain.epoch_trial1",4.56569674466198
"mu_chain.epoch_trial1",4.57973032279912
"mu_chain.epoch_trial1",4.59117193967597
"mu_chain.epoch_trial1",4.60000987839046
"mu_chain.epoch_trial1",4.57280379291962
"mu_chain.epoch_trial1",4.57311956713248
"mu_chain.epoch_trial1",4.57919509283834
"mu_chain.epoch_trial1",4.59074362061776
"mu_chain.epoch_trial1",4.55259013459784
"mu_chain.epoch_trial1",4.5862504761788
"mu_chain.epoch_trial1",4.58501560072978
"mu_chain.epoch_trial1",4.58308250102547
"mu_chain.epoch_trial1",4.59406546261039
"mu_chain.epoch_trial1",4.56452934299906
"mu_chain.epoch_trial1",4.55256391092322
"mu_chain.epoch_trial1",4.54406297885309
"mu_chain.epoch_trial1",4.52943376729044
"mu_chain.epoch_trial1",4.54751726378452
"mu_chain.epoch_trial1",4.51989501364331
"mu_chain.epoch_trial1",4.57614382834388
"mu_chain.epoch_trial1",4.56572387206357
"mu_chain.epoch_trial1",4.58921103174139
"mu_chain.epoch_trial1",4.55378167459326
"mu_chain.epoch_trial1",4.56844945315519
"mu_chain.epoch_trial1",4.55336846251691
"mu_chain.epoch_trial1",4.57258952668275
"mu_chain.epoch_trial1",4.55442452411923
"mu_chain.epoch_trial1",4.54180085258546
"mu_chain.epoch_trial1",4.52705626655561
"mu_chain.epoch_trial1",4.51182418897277
"mu_chain.epoch_trial1",4.5566357271285
"mu_chain.epoch_trial1",4.56328709570628
"mu_chain.epoch_trial1",4.53817604154278
"mu_chain.epoch_trial1",4.54941021860525
"mu_chain.epoch_trial1",4.58738816870025
"mu_chain.epoch_trial1",4.56274385968931
"mu_chain.epoch_trial1",4.55028202444769
"mu_chain.epoch_trial1",4.56925577078139
"mu_chain.epoch_trial1",4.59875489109023
"mu_chain.epoch_trial1",4.56396880318614
"mu_chain.epoch_trial1",4.59530602724281
"mu_chain.epoch_trial1",4.57440894194814
"mu_chain.epoch_trial1",4.58181359338195
"mu_chain.epoch_trial1",4.56412232461942
"mu_chain.epoch_trial1",4.54805247193634
"mu_chain.epoch_trial1",4.57190214541079
"mu_chain.epoch_trial1",4.54804336331953
"mu_chain.epoch_trial1",4.54918209356074
"mu_chain.epoch_trial1",4.5616553131045
"mu_chain.epoch_trial1",4.55282424358371
"mu_chain.epoch_trial1",4.58087263616314
"mu_chain.epoch_trial1",4.57849617142131
"mu_chain.epoch_trial1",4.57367736001988
"mu_chain.epoch_trial1",4.53856842239215
"mu_chain.epoch_trial1",4.53053648671405
"mu_chain.epoch_trial1",4.53814204067801
"mu_chain.epoch_trial1",4.52549043932031
"mu_chain.epoch_trial1",4.55182936118932
"mu_chain.epoch_trial1",4.56243423263223
"mu_chain.epoch_trial1",4.54806981177374
"mu_chain.epoch_trial1",4.56854728450124
"mu_chain.epoch_trial1",4.55385096279523
"mu_chain.epoch_trial1",4.56439015154781
"mu_chain.epoch_trial1",4.5894271520005
"mu_chain.epoch_trial1",4.58259390079474
"mu_chain.epoch_trial1",4.57511840035188
"mu_chain.epoch_trial1",4.55117182892143
"mu_chain.epoch_trial1",4.57076785689953
"mu_chain.epoch_trial1",4.56164296632613
"mu_chain.epoch_trial1",4.56486486648899
"mu_chain.epoch_trial1",4.57744731000232
"mu_chain.epoch_trial1",4.54528975466599
"mu_chain.epoch_trial1",4.55181781353432
"mu_chain.epoch_trial1",4.56115308061616
"mu_chain.epoch_trial1",4.55027405029687
"mu_chain.epoch_trial1",4.57016646268563
"mu_chain.epoch_trial1",4.53690609369014
"mu_chain.epoch_trial1",4.55402428949208
"mu_chain.epoch_trial1",4.55538163717641
"mu_chain.epoch_trial1",4.53702303716778
"mu_chain.epoch_trial1",4.55265650680373
"mu_chain.epoch_trial1",4.54213075671916
"mu_chain.epoch_trial1",4.5655733620558
"mu_chain.epoch_trial1",4.53542627557249
"mu_chain.epoch_trial1",4.56587450123276
"mu_chain.epoch_trial1",4.59802886826423
"mu_chain.epoch_trial1",4.56383365478868
"mu_chain.epoch_trial1",4.57497926052253
"mu_chain.epoch_trial1",4.57622089682143
"mu_chain.epoch_trial1",4.58357766363696
"mu_chain.epoch_trial1",4.59838536219892
"mu_chain.epoch_trial1",4.58554007114445
"mu_chain.epoch_trial1",4.61415745340902
"mu_chain.epoch_trial1",4.59979122776142
"mu_chain.epoch_trial1",4.57964394809559
"mu_chain.epoch_trial1",4.52862828834181
"mu_chain.epoch_trial1",4.54493837599322
"mu_chain.epoch_trial1",4.56096965613527
"mu_chain.epoch_trial1",4.51515889684177
"mu_chain.epoch_trial1",4.52121051371728
"mu_chain.epoch_trial1",4.52925633710226
"mu_chain.epoch_trial1",4.52983261679429
"mu_chain.epoch_trial1",4.54746226366227
"mu_chain.epoch_trial1",4.56580188980007
"mu_chain.epoch_trial1",4.58209792094118
"mu_chain.epoch_trial1",4.54901685281891
"mu_chain.epoch_trial1",4.54210757680018
"mu_chain.epoch_trial1",4.53375182963349
"mu_chain.epoch_trial1",4.51066139943621
"mu_chain.epoch_trial1",4.52761849149742
"mu_chain.epoch_trial1",4.50464260238275
"mu_chain.epoch_trial1",4.49175003955042
"mu_chain.epoch_trial1",4.53910937402778
"mu_chain.epoch_trial1",4.55893573074208
"mu_chain.epoch_trial1",4.55722199337399
"mu_chain.epoch_trial1",4.56008831626179
"mu_chain.epoch_trial1",4.56602538929158
"mu_chain.epoch_trial1",4.57296402698384
"mu_chain.epoch_trial1",4.55742847938479
"mu_chain.epoch_trial1",4.5389943570263
"mu_chain.epoch_trial1",4.56299690936956
"mu_chain.epoch_trial1",4.55047864546218
"mu_chain.epoch_trial1",4.515838417116
"mu_chain.epoch_trial1",4.57442161705206
"mu_chain.epoch_trial1",4.55942071990451
"mu_chain.epoch_trial1",4.54270144830387
"mu_chain.epoch_trial1",4.53297017565161
"mu_chain.epoch_trial1",4.54539419486249
"mu_chain.epoch_trial1",4.53232617476172
"mu_chain.epoch_trial1",4.57112802122524
"mu_chain.epoch_trial1",4.55988523796304
"mu_chain.epoch_trial1",4.56408376882055
"mu_chain.epoch_trial1",4.52308099761777
"mu_chain.epoch_trial1",4.5358750118821
"mu_chain.epoch_trial1",4.55956173371023
"mu_chain.epoch_trial1",4.54183815682794
"mu_chain.epoch_trial1",4.53973857090313
"mu_chain.epoch_trial1",4.58370728354124
"mu_chain.epoch_trial1",4.54908951655622
"mu_chain.epoch_trial1",4.59079744384412
"mu_chain.epoch_trial1",4.54651567423827
"mu_chain.epoch_trial1",4.57026534815259
"mu_chain.epoch_trial1",4.5459917414538
"mu_chain.epoch_trial1",4.56737185612359
"mu_chain.epoch_trial1",4.57448641073812
"mu_chain.epoch_trial1",4.5720332000478
"mu_chain.epoch_trial1",4.57639057781154
"mu_chain.epoch_trial1",4.58138260020185
"mu_chain.epoch_trial1",4.56128214107287
"mu_chain.epoch_trial1",4.5885238838232
"mu_chain.epoch_trial1",4.61762421248631
"mu_chain.epoch_trial1",4.55253560909348
"mu_chain.epoch_trial1",4.54139154883092
"mu_chain.epoch_trial1",4.57077141128259
"mu_chain.epoch_trial1",4.56362994101203
"mu_chain.epoch_trial1",4.57715990219548
"mu_chain.epoch_trial1",4.59301481112793
"mu_chain.epoch_trial1",4.57801310600242
"mu_chain.epoch_trial1",4.56655531955857
"mu_chain.epoch_trial1",4.55681990000781
"mu_chain.epoch_trial1",4.55093801215665
"mu_chain.epoch_trial1",4.54458925991047
"mu_chain.epoch_trial1",4.55893375945165
"mu_chain.epoch_trial1",4.54218129166131
"mu_chain.epoch_trial1",4.58938108544611
"mu_chain.epoch_trial1",4.5820408655398
"mu_chain.epoch_trial1",4.55180567566187
"mu_chain.epoch_trial1",4.55360564892789
"mu_chain.epoch_trial1",4.55773883333341
"mu_chain.epoch_trial1",4.58504085783835
"mu_chain.epoch_trial1",4.57528230231217
"mu_chain.epoch_trial1",4.55372290153103
"mu_chain.epoch_trial1",4.59961011081769
"mu_chain.epoch_trial1",4.56113702466153
"mu_chain.epoch_trial1",4.57898027091348
"mu_chain.epoch_trial1",4.54431775234848
"mu_chain.epoch_trial1",4.55428197331217
"mu_chain.epoch_trial1",4.52750494272657
"mu_chain.epoch_trial1",4.54633195995007
"mu_chain.epoch_trial1",4.5566977277272
"mu_chain.epoch_trial1",4.58500674130692
"mu_chain.epoch_trial1",4.56399429685121
"mu_chain.epoch_trial1",4.55853758106491
"mu_chain.epoch_trial1",4.54384477571092
"mu_chain.epoch_trial1",4.57531565983098
"mu_chain.epoch_trial1",4.59292252695726
"mu_chain.epoch_trial1",4.56650187939573
"mu_chain.epoch_trial1",4.54805286281249
"mu_chain.epoch_trial1",4.55693580360423
"mu_chain.epoch_trial1",4.54951116585615
"mu_chain.epoch_trial1",4.58801691124542
"mu_chain.epoch_trial1",4.56280417702476
"mu_chain.epoch_trial1",4.59392577226537
"mu_chain.epoch_trial1",4.60669847319853
"mu_chain.epoch_trial1",4.59011447219076
"mu_chain.epoch_trial1",4.60373535960111
"mu_chain.epoch_trial1",4.59292752563622
"mu_chain.epoch_trial1",4.62058795409598
"mu_chain.epoch_trial1",4.58699554283308
"mu_chain.epoch_trial1",4.61413387494212
"mu_chain.epoch_trial1",4.58432456602437
"mu_chain.epoch_trial1",4.5744042369357
"mu_chain.epoch_trial1",4.57098466824973
"mu_chain.epoch_trial1",4.55487602857244
"mu_chain.epoch_trial1",4.57876773247228
"mu_chain.epoch_trial1",4.57170935776221
"mu_chain.epoch_trial1",4.55702790246726
"mu_chain.epoch_trial1",4.56325286046689
"mu_chain.epoch_trial1",4.53022299141954
"mu_chain.epoch_trial1",4.52331084113333
"mu_chain.epoch_trial1",4.54315207889285
"mu_chain.epoch_trial1",4.58754089606546
"mu_chain.epoch_trial1",4.56863344211994
"mu_chain.epoch_trial1",4.57020676528018
"mu_chain.epoch_trial1",4.58553125622644
"mu_chain.epoch_trial1",4.62561341947328
"mu_chain.epoch_trial1",4.62425899446221
"mu_chain.epoch_trial1",4.60098390585792
"mu_chain.epoch_trial1",4.59472664509677
"mu_chain.epoch_trial1",4.60742754457925
"mu_chain.epoch_trial1",4.57806952104152
"mu_chain.epoch_trial1",4.61275456354031
"mu_chain.epoch_trial1",4.57988523095409
"mu_chain.epoch_trial1",4.58174550493265
"mu_chain.epoch_trial1",4.5766404763333
"mu_chain.epoch_trial1",4.64748096646009
"mu_chain.epoch_trial1",4.5941043662066
"mu_chain.epoch_trial1",4.60723199013832
"mu_chain.epoch_trial1",4.60174710824304
"mu_chain.epoch_trial1",4.57102298757497
"mu_chain.epoch_trial1",4.57320765134769
"mu_chain.epoch_trial1",4.58537746284824
"mu_chain.epoch_trial1",4.56928796066267
"mu_chain.epoch_trial1",4.59815953039825
"mu_chain.epoch_trial1",4.55161359090074
"mu_chain.epoch_trial1",4.58762084690987
"mu_chain.epoch_trial1",4.5832472864205
"mu_chain.epoch_trial1",4.5761909470648
"mu_chain.epoch_trial1",4.58339355096628
"mu_chain.epoch_trial1",4.57958220013598
"mu_chain.epoch_trial1",4.56880222099117
"mu_chain.epoch_trial1",4.57266603156986
"mu_chain.epoch_trial1",4.57605098223099
"mu_chain.epoch_trial1",4.58931150484907
"mu_chain.epoch_trial1",4.58239203715741
"mu_chain.epoch_trial1",4.58310375976137
"mu_chain.epoch_trial1",4.5974452635947
"mu_chain.epoch_trial1",4.5759853714859
"mu_chain.epoch_trial1",4.59276184201832
"mu_chain.epoch_trial1",4.61430155822318
"mu_chain.epoch_trial1",4.5937551184831
"mu_chain.epoch_trial1",4.5877595352851
"mu_chain.epoch_trial1",4.58142918447805
"mu_chain.epoch_trial1",4.58385700538379
"mu_chain.epoch_trial1",4.5896017079141
"mu_chain.epoch_trial1",4.59586357469056
"mu_chain.epoch_trial1",4.60402019244866
"mu_chain.epoch_trial1",4.59533948419724
"mu_chain.epoch_trial1",4.58888018848388
"mu_chain.epoch_trial1",4.58201696910983
"mu_chain.epoch_trial1",4.58161498487688
"mu_chain.epoch_trial1",4.59396990548304
"mu_chain.epoch_trial1",4.59922570989184
"mu_chain.epoch_trial1",4.60402714105008
"mu_chain.epoch_trial1",4.61055083181874
"mu_chain.epoch_trial1",4.59819904486689
"mu_chain.epoch_trial1",4.59709786851546
"mu_chain.epoch_trial1",4.60610290986145
"mu_chain.epoch_trial1",4.59835919862954
"mu_chain.epoch_trial1",4.59407162389056
"mu_chain.epoch_trial1",4.595743732709
"mu_chain.epoch_trial1",4.58150687839669
"mu_chain.epoch_trial1",4.57363650633849
"mu_chain.epoch_trial1",4.56091140629937
"mu_chain.epoch_trial1",4.57544814060893
"mu_chain.epoch_trial1",4.60031454124369
"mu_chain.epoch_trial1",4.62763366388202
"mu_chain.epoch_trial1",4.61047231788685
"mu_chain.epoch_trial1",4.60390527681452
"mu_chain.epoch_trial1",4.59236306704732
"mu_chain.epoch_trial1",4.60265296488138
"mu_chain.epoch_trial1",4.59915395620085
"mu_chain.epoch_trial1",4.61694636091854
"mu_chain.epoch_trial1",4.59237945374606
"mu_chain.epoch_trial1",4.5811664018218
"mu_chain.epoch_trial1",4.58682318680565
"mu_chain.epoch_trial1",4.58078291217199
"mu_chain.epoch_trial1",4.62124441981
"mu_chain.epoch_trial1",4.59732950375211
"mu_chain.epoch_trial1",4.61601432499831
"mu_chain.epoch_trial1",4.59753105078736
"mu_chain.epoch_trial1",4.57985873127868
"mu_chain.epoch_trial1",4.56866777397431
"mu_chain.epoch_trial1",4.57368368651279
"mu_chain.epoch_trial1",4.53875616129457
"mu_chain.epoch_trial1",4.55754150159667
"mu_chain.epoch_trial1",4.5497532028471
"mu_chain.epoch_trial1",4.50877576801313
"mu_chain.epoch_trial1",4.52867963580328
"mu_chain.epoch_trial1",4.53437868649578
"mu_chain.epoch_trial1",4.51492133316417
"mu_chain.epoch_trial1",4.50639280715501
"mu_chain.epoch_trial1",4.5085989230181
"mu_chain.epoch_trial1",4.51052797446057
"mu_chain.epoch_trial1",4.53101955489623
"mu_chain.epoch_trial1",4.54328686867764
"mu_chain.epoch_trial1",4.48823238125538
"mu_chain.epoch_trial1",4.53523366649098
"mu_chain.epoch_trial1",4.53395581696079
"mu_chain.epoch_trial1",4.53859256047117
"mu_chain.epoch_trial1",4.54649586627959
"mu_chain.epoch_trial1",4.54188191663015
"mu_chain.epoch_trial1",4.5416329551301
"mu_chain.epoch_trial1",4.56960935193601
"mu_chain.epoch_trial1",4.55158461210577
"mu_chain.epoch_trial1",4.55270430866937
"mu_chain.epoch_trial1",4.55320933922397
"mu_chain.epoch_trial1",4.54027764728728
"mu_chain.epoch_trial1",4.51480949590486
"mu_chain.epoch_trial1",4.56827851189709
"mu_chain.epoch_trial1",4.53290128572887
"mu_chain.epoch_trial1",4.52261555644647
"mu_chain.epoch_trial1",4.5587383975369
"mu_chain.epoch_trial1",4.54621767987993
"mu_chain.epoch_trial1",4.56500319405082
"mu_chain.epoch_trial1",4.54645884478481
"mu_chain.epoch_trial1",4.56034259685611
"mu_chain.epoch_trial1",4.56200785831349
"mu_chain.epoch_trial1",4.55697753191217
"mu_chain.epoch_trial1",4.54895746418176
"mu_chain.epoch_trial1",4.55739903210132
"mu_chain.epoch_trial1",4.55572445553354
"mu_chain.epoch_trial1",4.55754554895322
"mu_chain.epoch_trial1",4.55197513274295
"mu_chain.epoch_trial1",4.56342972412009
"mu_chain.epoch_trial1",4.55009648019701
"mu_chain.epoch_trial1",4.53926363405201
"mu_chain.epoch_trial1",4.55549817923753
"mu_chain.epoch_trial1",4.54195933954265
"mu_chain.epoch_trial1",4.56681113968679
"mu_chain.epoch_trial1",4.56267902969172
"mu_chain.epoch_trial1",4.55918595875656
"mu_chain.epoch_trial1",4.53706585331499
"mu_chain.epoch_trial1",4.55395617415039
"mu_chain.epoch_trial1",4.54484296315987
"mu_chain.epoch_trial1",4.56607731206617
"mu_chain.epoch_trial1",4.55480823459857
"mu_chain.epoch_trial1",4.55225956525745
"mu_chain.epoch_trial1",4.53307830286447
"mu_chain.epoch_trial1",4.55574119364315
"mu_chain.epoch_trial1",4.56061360033443
"mu_chain.epoch_trial1",4.54997531620571
"mu_chain.epoch_trial1",4.54799554494416
"mu_chain.epoch_trial1",4.53616161415982
"mu_chain.epoch_trial1",4.55461371290712
"mu_chain.epoch_trial1",4.52726435800172
"mu_chain.epoch_trial1",4.52428739232275
"mu_chain.epoch_trial1",4.52624418466635
"mu_chain.epoch_trial1",4.51012184378888
"mu_chain.epoch_trial1",4.52646491632382
"mu_chain.epoch_trial1",4.52263437987635
"mu_chain.epoch_trial1",4.52900126322448
"mu_chain.epoch_trial1",4.56644056175317
"mu_chain.epoch_trial1",4.51542821290019
"mu_chain.epoch_trial1",4.57300369516361
"mu_chain.epoch_trial1",4.54902212444327
"mu_chain.epoch_trial1",4.55470095033992
"mu_chain.epoch_trial1",4.55371558962702
"mu_chain.epoch_trial1",4.52660161678754
"mu_chain.epoch_trial1",4.52610155520083
"mu_chain.epoch_trial1",4.52816466292276
"mu_chain.epoch_trial1",4.52638499964887
"mu_chain.epoch_trial1",4.52729854658883
"mu_chain.epoch_trial1",4.51445090225272
"mu_chain.epoch_trial1",4.53115885150359
"mu_chain.epoch_trial1",4.53136506944718
"mu_chain.epoch_trial1",4.56367797844504
"mu_chain.epoch_trial1",4.56464426077678
"mu_chain.epoch_trial1",4.54653167151698
"mu_chain.epoch_trial1",4.5334325074065
"mu_chain.epoch_trial1",4.55241683183943
"mu_chain.epoch_trial1",4.59089066341996
"mu_chain.epoch_trial1",4.57404021631971
"mu_chain.epoch_trial1",4.55916337584718
"mu_chain.epoch_trial1",4.55783770129331
"mu_chain.epoch_trial1",4.55276540312981
"mu_chain.epoch_trial1",4.57374908565472
"mu_chain.epoch_trial1",4.56625438392448
"mu_chain.epoch_trial1",4.57595531922748
"mu_chain.epoch_trial1",4.56622998344338
"mu_chain.epoch_trial1",4.57342609298966
"mu_chain.epoch_trial1",4.56778989520512
"mu_chain.epoch_trial1",4.54897483839413
"mu_chain.epoch_trial1",4.57215524883563
"mu_chain.epoch_trial1",4.55424946295154
"mu_chain.epoch_trial1",4.54395492887023
"mu_chain.epoch_trial1",4.5837433844607
"mu_chain.epoch_trial1",4.56114981223357
"mu_chain.epoch_trial1",4.58286111397787
"mu_chain.epoch_trial1",4.55333175514482
"mu_chain.epoch_trial1",4.59020798754838
"mu_chain.epoch_trial1",4.55603143656506
"mu_chain.epoch_trial1",4.56895571944465
"mu_chain.epoch_trial1",4.577573284698
"mu_chain.epoch_trial1",4.55994656046566
"mu_chain.epoch_trial1",4.53748582152464
"mu_chain.epoch_trial1",4.550190378282
"mu_chain.epoch_trial1",4.54053814399654
"mu_chain.epoch_trial1",4.53739165472325
"mu_chain.epoch_trial1",4.53567354402425
"mu_chain.epoch_trial1",4.55582160482725
"mu_chain.epoch_trial1",4.55999904582934
"mu_chain.epoch_trial1",4.53296156361406
"mu_chain.epoch_trial1",4.57315947812741
"mu_chain.epoch_trial1",4.55585136075675
"mu_chain.epoch_trial1",4.58040222889814
"mu_chain.epoch_trial1",4.59047431460783
"mu_chain.epoch_trial1",4.57156619718946
"mu_chain.epoch_trial1",4.56299855475852
"mu_chain.epoch_trial1",4.54620649429649
"mu_chain.epoch_trial1",4.51656230200423
"mu_chain.epoch_trial1",4.53028746137556
"mu_chain.epoch_trial1",4.5554023447936
"mu_chain.epoch_trial1",4.54879643340882
"mu_chain.epoch_trial1",4.56599253762539
"mu_chain.epoch_trial1",4.58101398250102
"mu_chain.epoch_trial1",4.56729232772541
"mu_chain.epoch_trial1",4.56238775773217
"mu_chain.epoch_trial1",4.52818059071537
"mu_chain.epoch_trial1",4.55470629180682
"mu_chain.epoch_trial1",4.5470891511338
"mu_chain.epoch_trial1",4.55102180124583
"mu_chain.epoch_trial1",4.54143400564597
"mu_chain.epoch_trial1",4.54602053299348
"mu_chain.epoch_trial1",4.54643040707457
"mu_chain.epoch_trial1",4.57465393002034
"mu_chain.epoch_trial1",4.56836545994376
"mu_chain.epoch_trial1",4.53233145871794
"mu_chain.epoch_trial1",4.55322556111677
"mu_chain.epoch_trial1",4.57684079490147
"mu_chain.epoch_trial1",4.56186779616569
"mu_chain.epoch_trial1",4.56226263293282
"mu_chain.epoch_trial1",4.59019714490774
"mu_chain.epoch_trial1",4.5850121176608
"mu_chain.epoch_trial1",4.59078773548889
"mu_chain.epoch_trial1",4.58347387394955
"mu_chain.epoch_trial1",4.59910986940711
"mu_chain.epoch_trial1",4.59653911166931
"mu_chain.epoch_trial1",4.61139093198647
"mu_chain.epoch_trial1",4.59345980013115
"mu_chain.epoch_trial1",4.59876707692422
"mu_chain.epoch_trial1",4.62052803051742
"mu_chain.epoch_trial1",4.60914041544269
"mu_chain.epoch_trial1",4.61526855076171
"mu_chain.epoch_trial1",4.59950879491572
"mu_chain.epoch_trial1",4.59445583342061
"mu_chain.epoch_trial1",4.59741768592949
"mu_chain.epoch_trial1",4.59063947329228
"mu_chain.epoch_trial1",4.57196014966858
"mu_chain.epoch_trial1",4.54699780773067
"mu_chain.epoch_trial1",4.58032614909832
"mu_chain.epoch_trial1",4.57401914718645
"mu_chain.epoch_trial1",4.56304400980462
"mu_chain.epoch_trial1",4.61502904021471
"mu_chain.epoch_trial1",4.61352632567719
"mu_chain.epoch_trial1",4.62478175359942
"mu_chain.epoch_trial1",4.63614789274832
"mu_chain.epoch_trial1",4.61126569624377
"mu_chain.epoch_trial1",4.58679367277324
"mu_chain.epoch_trial1",4.57169753692131
"mu_chain.epoch_trial1",4.561692692834
"mu_chain.epoch_trial1",4.5703765465892
"mu_chain.epoch_trial1",4.55097893847357
"mu_chain.epoch_trial1",4.57770603858385
"mu_chain.epoch_trial1",4.55024376640506
"mu_chain.epoch_trial1",4.57477502624668
"mu_chain.epoch_trial1",4.59104530685448
"mu_chain.epoch_trial1",4.56759922041469
"mu_chain.epoch_trial1",4.5619469490707
"mu_chain.epoch_trial1",4.54662519745867
"mu_chain.epoch_trial1",4.57021398479328
"mu_chain.epoch_trial1",4.54709566597613
"mu_chain.epoch_trial1",4.557357204745
"mu_chain.epoch_trial1",4.56590607250447
"mu_chain.epoch_trial1",4.54402937712781
"mu_chain.epoch_trial1",4.58532532433961
"mu_chain.epoch_trial1",4.57868089938925
"mu_chain.epoch_trial1",4.55073284670468
"mu_chain.epoch_trial1",4.56109633988608
"mu_chain.epoch_trial1",4.56511637835993
"mu_chain.epoch_trial1",4.55544506155055
"mu_chain.epoch_trial1",4.5794121348219
"mu_chain.epoch_trial1",4.5715404090634
"mu_chain.epoch_trial1",4.56607874600135
"mu_chain.epoch_trial1",4.548645939323
"mu_chain.epoch_trial1",4.56451131303319
"mu_chain.epoch_trial1",4.56386179153222
"mu_chain.epoch_trial1",4.58803070778653
"mu_chain.epoch_trial1",4.59213249426541
"mu_chain.epoch_trial1",4.59862309225747
"mu_chain.epoch_trial1",4.63338144279879
"mu_chain.epoch_trial1",4.63984325003158
"mu_chain.epoch_trial1",4.62892258997546
"mu_chain.epoch_trial1",4.59630479093522
"mu_chain.epoch_trial1",4.61935159708579
"mu_chain.epoch_trial1",4.61539147135267
"mu_chain.epoch_trial1",4.61574070065357
"mu_chain.epoch_trial1",4.60796851529457
"mu_chain.epoch_trial1",4.60475917023591
"mu_chain.epoch_trial1",4.60195232798827
"mu_chain.epoch_trial1",4.62244497337711
"mu_chain.epoch_trial1",4.6165480398534
"mu_chain.epoch_trial1",4.59675374029742
"mu_chain.epoch_trial1",4.62148345684133
"mu_chain.epoch_trial1",4.60569297316667
"mu_chain.epoch_trial1",4.61789655169565
"mu_chain.epoch_trial1",4.60803115505371
"mu_chain.epoch_trial1",4.62298156640901
"mu_chain.epoch_trial1",4.59411548642949
"mu_chain.epoch_trial1",4.58257466788665
"mu_chain.epoch_trial1",4.59463437037954
"mu_chain.epoch_trial1",4.58541440738332
"mu_chain.epoch_trial1",4.58642462449692
"mu_chain.epoch_trial1",4.59940014094766
"mu_chain.epoch_trial1",4.60406051612761
"mu_chain.epoch_trial1",4.63517289988389
"mu_chain.epoch_trial1",4.61135845917223
"mu_chain.epoch_trial1",4.60047041409112
"mu_chain.epoch_trial1",4.61655715599292
"mu_chain.epoch_trial1",4.61162013810589
"mu_chain.epoch_trial1",4.58862157762842
"mu_chain.epoch_trial1",4.62386919180715
"mu_chain.epoch_trial1",4.60574247280616
"mu_chain.epoch_trial1",4.57348632962199
"mu_chain.epoch_trial1",4.62197011314848
"mu_chain.epoch_trial1",4.57576624514821
"mu_chain.epoch_trial1",4.59864645585678
"mu_chain.epoch_trial1",4.5886449137276
"mu_chain.epoch_trial1",4.61534611228136
"mu_chain.epoch_trial1",4.56019765283155
"mu_chain.epoch_trial1",4.57539435003812
"mu_chain.epoch_trial1",4.58066735456623
"mu_chain.epoch_trial1",4.56188145821947
"mu_chain.epoch_trial1",4.56253633846047
"mu_chain.epoch_trial1",4.60949067229481
"mu_chain.epoch_trial1",4.58410282789327
"mu_chain.epoch_trial1",4.5681190140401
"mu_chain.epoch_trial1",4.55620103773353
"mu_chain.epoch_trial1",4.55836216547485
"mu_chain.epoch_trial1",4.5604444924709
"mu_chain.epoch_trial1",4.54183666691664
"mu_chain.epoch_trial1",4.53423474783375
